Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AMCR,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,ANET,AJG,AIZ
2009-12-04,59.86188888549805,17.926280975341797,,8.970000267028809,34.09579086303711,9.884660720825195,36.5,7.860000133514403,39.76158142089844,10.534153938293457,14.50677490234375,19.496299743652344,56.50071716308594,24.979999542236328,7.056324481964111,28.937068939208984,43.97712326049805,22.475000381469727,18.0,,35.31365203857422,58.37540817260742,9.855664253234863,22.93292999267578,292.79779052734375,291.4127197265625,11.162412643432617,137.58000183105472,,17.554939270019528,4.176345348358153,22.468374252319336,33.549503326416016,21.851036071777344,35.15195083618164,16.768566131591793,30.247772216796875,21.134456634521484,15.389352798461914,46.2454833984375,20.08833312988281,23.437713623046875,41.06999969482422,46.52433776855469,34.17232131958008,4.984099388122559,79.62162017822266,10.887383460998537,23.97280693054199,10.805886268615724,,24.19604110717773,,15.851605415344238,24.773120880126953
2009-12-07,59.60939407348633,17.886281967163086,,9.220000267028807,34.30418014526367,9.795044898986816,36.36999893188477,8.520000457763674,39.59640121459961,10.478962898254396,14.475125312805176,19.509353637695312,56.376808166503906,25.3700008392334,7.175325870513916,29.88776397705078,42.57445526123047,22.649999618530273,18.0,,35.341609954833984,57.45911407470703,9.903029441833496,22.676347732543945,293.4184265136719,292.0303955078125,11.191304206848145,134.21000671386722,,17.762636184692386,4.3837480545043945,22.77425193786621,33.6434326171875,21.88731575012207,34.56894302368164,16.737800598144528,29.91686820983887,21.108753204345703,15.45517349243164,45.94450759887695,20.110897064208984,23.31516075134277,40.959999084472656,47.31011199951172,33.97756576538086,5.068964004516602,78.89469909667969,10.754789352416992,23.43090629577637,10.749100685119627,,23.79010009765625,,15.823548316955565,24.311065673828125
2009-12-08,58.99730682373047,17.746286392211914,,9.100000381469727,34.360286712646484,9.624774932861328,36.08000183105469,8.670000076293945,39.295169830322266,10.147798538208008,14.50361156463623,19.320003509521484,55.42699432373047,25.09000015258789,7.2083797454833975,29.802888870239254,42.60350799560547,22.73500061035156,17.889999389648438,,35.1925163269043,58.04134368896485,9.987613677978516,22.235332489013672,293.8188171386719,292.42889404296875,11.12774658203125,134.11000061035156,,17.617578506469727,4.2423362731933585,22.82744598388672,33.40439224243164,21.756725311279297,33.58297348022461,16.61473274230957,29.48351287841797,20.75750541687012,15.438720703125,45.49708557128906,19.858043670654297,23.14664459228516,40.599998474121094,48.14767837524414,33.534912109375,4.986390590667725,78.20157623291016,10.79898738861084,23.544984817504886,10.805886268615724,,23.59860801696777,,15.683267593383787,23.686866760253906
2009-12-09,61.0095329284668,17.86962127685547,,8.729999542236326,33.85533905029297,9.669581413269043,35.849998474121094,8.710000038146973,38.85791397094727,10.037409782409668,14.459296226501465,19.09801483154297,56.61083221435547,25.28000068664551,7.2392334938049325,29.97264862060547,42.37822341918945,22.79999923706055,17.690000534057614,,35.08071517944336,59.024452209472656,10.004531860351562,22.24334526062012,294.8048095703125,293.41021728515625,11.191304206848145,131.30999755859378,,17.657142639160156,4.176345348358153,23.03357696533203,34.044647216796875,21.51732063293457,33.754440307617195,16.722412109375,29.373199462890625,20.988819122314453,15.4798583984375,45.61908721923828,19.916748046875,23.35345268249512,40.5099983215332,47.7763900756836,33.570323944091804,5.002447128295898,78.68339538574219,10.83581829071045,24.52835464477539,10.943795204162598,,23.34584999084473,,15.578059196472168,23.589588165283203
2009-12-10,61.728721618652344,18.022945404052734,,8.470000267028809,34.20800018310547,9.642696380615234,35.79999923706055,8.579999923706055,38.69272232055664,10.045294761657717,14.696694374084473,19.385295867919922,56.51446533203125,24.93000030517578,7.148880481719972,30.53288459777832,42.22558975219727,22.989999771118164,17.65999984741211,,35.66771697998047,60.379783630371094,10.089112281799316,22.37164306640625,296.0460510253906,294.6455993652344,11.237520217895508,135.3800048828125,,17.789012908935547,4.119779586791991,23.219757080078125,34.34343719482422,20.98773193359375,34.380321502685554,16.737800598144528,29.696247100830078,21.459991455078125,15.496310234069824,45.71672821044922,19.785802841186523,23.322816848754886,40.58000183105469,49.58968734741211,33.52606201171875,4.9691901206970215,80.25553131103516,10.769521713256836,24.35846328735352,10.797775268554688,,23.36882972717285,,15.606109619140625,23.808460235595703
2009-12-11,62.54739379882813,17.922950744628906,,8.449999809265138,33.662975311279304,9.63373565673828,35.380001068115234,8.640000343322754,39.22714614868164,10.313379287719727,14.734678268432615,19.352651596069336,56.266685485839844,24.82999992370605,7.63590669631958,30.750080108642575,42.25466918945313,23.38500022888184,17.399999618530273,,35.66771697998047,60.47525024414063,10.30903148651123,22.956995010375977,295.550537109375,294.1524353027344,11.27796459197998,134.14999389648438,,18.34285926818848,4.553441047668457,23.65861511230469,34.770263671875,20.581470489501953,34.32888412475586,16.97625732421875,30.28717613220215,21.23725891113281,15.558016777038574,45.80620574951172,19.749679565429688,23.35345268249512,40.47000122070313,48.7952880859375,33.40211868286133,5.025383472442627,79.98501586914062,10.938944816589355,24.140214920043945,10.854562759399414,,23.35350608825684,,15.57104778289795,24.01112365722656
2009-12-14,62.66980743408203,17.926280975341797,,8.479999542236326,33.63091278076172,9.705429077148438,35.779998779296875,8.680000305175781,39.88790512084961,10.61300563812256,14.921431541442873,19.568115234375,56.72783660888672,25.28000068664551,7.622682094573975,31.21007537841797,43.56285858154297,23.32999992370605,17.950000762939453,,36.012481689453125,61.96421813964844,10.386846542358398,22.956995010375977,298.1631774902344,296.752685546875,11.364627838134766,131.3800048828125,,18.567035675048828,4.478021621704102,23.54557991027832,35.23978042602539,21.09654998779297,34.99762725830078,16.991636276245114,30.759920120239254,21.417156219482425,15.743130683898926,46.25360870361328,19.939453125,23.437713623046875,40.97999954223633,49.80555725097656,33.393272399902344,5.075845241546631,83.25614929199219,11.307260513305664,24.42667007446289,11.000587463378906,,23.15437126159668,,15.697295188903807,24.40022087097168
2009-12-15,63.27425384521485,17.996278762817386,,8.289999961853027,33.214134216308594,9.669581413269043,36.36000061035156,8.819999694824219,39.44093322753906,10.778586387634276,14.797987937927244,19.522409439086914,56.39059066772461,25.03000068664551,7.477235794067383,31.039705276489254,43.60646438598633,23.584999084472656,17.790000915527344,,35.74227523803711,61.74468994140625,10.315796852111816,22.78058433532715,296.8668518066406,295.4625244140625,11.381962776184082,130.22999572753906,,18.527475357055664,4.270618915557861,23.312847137451172,34.96662139892578,20.98773193359375,35.109085083007805,16.968557357788086,30.25567054748535,22.08538055419922,15.70199966430664,45.350669860839844,19.880712509155273,23.322816848754886,40.9900016784668,51.08352279663086,33.517208099365234,5.107955932617188,83.7632827758789,11.189400672912598,24.07821655273437,10.976247787475586,,23.468395233154297,,15.823548316955565,24.124614715576172
2009-12-16,62.52443313598633,17.959613800048828,,8.090000152587889,33.53472900390625,9.768158912658693,37.86000061035156,9.149999618530273,39.5672492980957,11.03878688812256,14.896117210388185,19.437530517578125,56.87925338745117,25.53000068664551,7.618274688720702,30.94601058959961,44.92920303344727,23.51000022888184,17.979999542236328,,35.639766693115234,62.20283508300781,10.380081176757812,23.02916145324707,299.1791687011719,297.763916015625,11.341519355773926,128.36000061035156,,18.29669952392578,4.506303787231445,23.39263916015625,35.23126602172852,21.002243041992188,35.64921951293945,17.16855239868164,29.94049835205078,22.38522148132324,15.689657211303713,44.79750442504883,19.6096134185791,23.50664138793945,41.0,51.47208023071289,33.46409225463867,5.082724094390869,85.66507720947266,11.248333930969238,24.18484878540039,11.024923324584961,,23.927961349487305,,15.70430850982666,24.35968971252441
2009-12-17,61.56806945800781,17.859621047973633,,8.100000381469728,33.39046096801758,9.642696380615234,37.0099983215332,9.119999885559082,39.62554550170898,10.857433319091797,14.579578399658205,19.222064971923828,55.86749267578125,25.149999618530273,7.558775424957275,30.2390193939209,45.30711364746094,23.51000022888184,17.15999984741211,,35.341609954833984,61.40107727050781,10.183849334716797,22.700397491455078,297.26727294921875,295.8610534667969,11.318411827087402,126.91000366210938,,18.303298950195312,4.3554649353027335,23.15326499938965,34.53124618530273,20.46539306640625,35.71780776977539,17.337774276733402,29.79079818725586,22.15391159057617,15.759586334228516,44.39892578125,19.23910903930664,23.33814239501953,40.77999877929688,50.85901641845703,33.54376220703125,5.036852836608887,84.4986572265625,11.15257167816162,23.7917594909668,10.83022403717041,,23.39179801940918,,15.557016372680664,24.04354858398437
